#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1717170248867799758,5.530673661269248e-07,-0.00034749959013424814,1.0157442602576339e-06,-0.5592714548110962,-4.577752042678185e-05,9.810523986816406
1717170248904033564,-6.511966716971074e-07,-0.0006973283016122878,-7.347787800426886e-08,-0.3252337872982025,3.409986675251275e-05,9.80909252166748
1717170248966127852,-4.521124310485902e-07,-0.00037278441595844924,6.137269110695343e-07,-0.2987488806247711,-4.3763488065451384e-05,9.810665130615234
1717170249019474791,-5.78505762405257e-07,-0.0007132919272407889,-3.746887671240984e-07,-0.06595610827207565,-4.217975219944492e-05,9.809134483337402
1717170249055874195,-1.5594752085235086e-06,-0.0003969840763602406,2.6211264980702254e-07,-0.033210668712854385,7.518918573623523e-05,9.810701370239258
1717170249118124219,9.824942708291928e-07,-0.0007232628995552659,-7.637918315595016e-07,0.2008424699306488,3.8353839045157656e-05,9.80922794342041
1717170249155281385,3.23276090341551e-08,-0.00041083592805080116,-1.0447887177633675e-07,0.22859323024749756,-3.964001007261686e-05,9.810707092285156
1717170249212547047,-6.06519705570463e-08,-0.0007265120511874557,-1.0628787094901782e-06,0.4651496708393097,-3.763098720810376e-05,9.809290885925293
1717170249253294622,-1.6112993250771979e-07,-0.00042030506301671267,-5.086029091216915e-07,0.49165579676628113,7.96069361967966e-05,9.810526847839355
1717170249317245396,-0.017530402168631554,-0.00037291328771971166,-0.15411528944969177,0.5639643669128418,-1.6397830247879028,9.809094429016113
1717170249353748229,-0.007391888648271561,-0.00017139314149972051,-0.19661082327365875,0.6140329241752625,-2.981893539428711,9.806136131286621
1717170249409765235,0.014507436193525791,-0.0008402098319493234,-0.03568975254893303,1.0037333965301514,0.13967226445674896,9.809100151062012
1717170249453137278,0.006505509838461876,-0.00048064542352221906,-0.005347167607396841,1.1063159704208374,1.3535938262939453,9.810466766357422
1717170249508436801,0.0019661046098917723,-0.0007340640877373517,-0.0008789125713519752,1.2455558776855469,0.6106264591217041,9.809355735778809
1717170249562583917,0.0003442144370637834,-0.00046019055298529565,-0.00012288692232687026,1.285608172416687,0.22446417808532715,9.810334205627441
1717170249613212255,-0.00014737727178726345,-0.0007655800436623394,-2.887486516556237e-05,1.5437896251678467,0.0753452256321907,9.808754920959473
1717170249658782662,-0.00025453537818975747,-0.000499534944538027,-4.489670573093463e-06,1.5963003635406494,0.024057993665337563,9.81018352508545
1717170249703159945,-0.00024187224335037172,-0.0007772389217279851,-4.200972853141138e-06,1.843268871307373,0.0060388268902897835,9.808647155761719
1717170249762652859,-0.0002015494683291763,-0.0005576772964559495,-2.7360281364963157e-06,1.9162050485610962,-0.000314959732349962,9.809815406799316
1717170249803594371,-0.00015744211850687861,-0.0008486132137477398,-3.4260674510733224e-06,2.2028961181640625,-0.0014462986728176475,9.808305740356445
1717170249862571618,-0.0001208320027217269,-0.0007278969278559089,-3.43879605679831e-06,2.35455060005188,-0.0018606575904414058,9.809019088745117
1717170249910293815,-9.248770220438018e-05,-0.000703257042914629,-3.726323939190479e-06,2.528669595718384,-0.000825045513920486,9.809009552001953
1717170249959331740,-6.956743891350925e-05,-0.0005300902994349599,-3.812607928921352e-06,2.51271915435791,-0.0016742878360673785,9.809803009033203
1717170250009529741,-5.2743729611393064e-05,-0.0004359844606369734,-3.8860503082105424e-06,2.5404281616210938,-0.00044524017721414566,9.809417724609375
1717170250062853241,-3.9636714063817635e-05,-0.0003759821702260524,-4.027682734886184e-06,2.5706372261047363,-0.0010332664242014289,9.809195518493652
1717170250108117984,-3.0278728445409797e-05,-0.00035583169665187597,-4.2029469113913365e-06,2.6295652389526367,-0.0006431522197090089,9.808883666992188
1717170250164010955,-2.3912118194857612e-05,-0.00035664165625348687,-4.395456016936805e-06,2.7059993743896484,-0.0004660820122808218,9.808403968811035
1717170250203028058,-1.7424988982384093e-05,-0.00036222924245521426,-4.600426109391265e-06,2.7899317741394043,-6.804488657508045e-05,9.808306694030762
1717170250254665138,-1.3374543414101936e-05,-0.00036898706457577646,-4.823245490115369e-06,2.872633695602417,-0.0005099466652609408,9.808284759521484
1717170250310974122,-1.0440127880428918e-05,-0.0003839688142761588,-5.070645329396939e-06,2.9653286933898926,-0.00013846161891706288,9.808173179626465
1717170250359056936,-7.939894203445874e-06,-0.0004032977158203721,-5.334146408131346e-06,3.0667872428894043,4.809576057596132e-05,9.807893753051758
1717170250411187289,-5.7481947806081735e-06,-0.00042625979403965175,-5.607316325040301e-06,3.1757631301879883,-5.5149524996522814e-05,9.807680130004883
1717170250458058320,-4.165159225522075e-06,-0.0004490695137064904,-5.93060212850105e-06,3.2860076427459717,-0.0005184203037060797,9.807769775390625
1717170250503726851,-1.949605575646274e-06,-0.00046383211156353354,-6.236037279450102e-06,3.401236057281494,0.00039630680112168193,9.807378768920898
1717170250558856923,-1.4022268715052633e-06,-0.0004620543331839144,-6.549608315253863e-06,3.5064990520477295,-0.0005143606103956699,9.807458877563477
1717170250608251920,-2.5597123567422386e-06,-0.00044457282638177276,-6.836678949184716e-06,3.596727132797241,1.2429612979758531e-05,9.807390213012695
1717170250653480424,-1.5167524907155894e-06,-0.00040706442086957395,-7.08659945303225e-06,3.6656947135925293,-2.018376108026132e-05,9.807262420654297
1717170250706477418,-1.5474164456463768e-06,-0.0003601318458095193,-7.329387244681129e-06,3.7108893394470215,-0.00010787663632072508,9.807626724243164
1717170250760161414,-1.1153948662467883e-06,-0.0003090661484748125,-7.541692411905387e-06,3.7485556602478027,-2.414578921161592e-05,9.807144165039062
1717170250808368588,-4.72395186079666e-07,-0.0002586339833214879,-7.729913704679348e-06,3.767444610595703,-0.00013758361455984414,9.807391166687012
1717170250853414657,-1.1728982372005703e-06,-0.00021123721671756357,-7.905052370915655e-06,3.7788095474243164,-0.00012094707926735282,9.807024955749512
1717170250918713655,1.1031294206986786e-06,-0.00016737679834477603,-8.071574484347366e-06,3.7851476669311523,-7.954031025292352e-05,9.807220458984375
1717170250966142053,-3.092569755835939e-08,-0.00012851400242652744,-8.208048711821903e-06,3.7864673137664795,2.3834581952542067e-05,9.807114601135254
1717170251009375654,6.186013479236863e-07,-9.555058932164684e-05,-8.341072316397913e-06,3.779020071029663,-0.00019351509399712086,9.807023048400879
1717170251059266946,-1.265863147636992e-06,-6.668068817816675e-05,-8.469378371955827e-06,3.775303840637207,-3.008080238942057e-05,9.807011604309082
1717170251109428066,1.2650383496293216e-07,-4.120211451663636e-05,-8.602531124779489e-06,3.7628278732299805,-6.840565038146451e-05,9.806856155395508
1717170251158617155,-1.0971441497531487e-06,-2.0430363292689435e-05,-8.710047950444277e-06,3.750326633453369,-0.00010883620416279882,9.807023048400879
1717170251209373492,1.1524675755936187e-06,-2.167972752431524e-06,-8.831555533106439e-06,3.7328245639801025,-0.00016543605306651443,9.80688190460205
1717170251264712486,2.6239663952765113e-07,0.00017523330461699516,-8.718794560991228e-06,3.6652889251708984,1.2421260180417448e-05,9.807494163513184
1717170251305706109,-8.275354730358231e-07,0.0010067004477605224,-7.400910362775903e-06,3.093611001968384,-0.00013731542276218534,9.811447143554688
1717170251367521344,1.7323256429335743e-07,0.0023365728557109833,-4.518146852205973e-06,1.7349435091018677,-0.00015426294703502208,9.81710147857666
1717170251403024197,3.6122759183854214e-07,0.0033448783215135336,-1.2703799256996717e-06,0.1619141697883606,-6.41106889816001e-05,9.817564964294434
1717170251461658168,-6.127161213953514e-07,0.003778774756938219,1.478471403970616e-06,-1.1176166534423828,-5.8334666391601786e-05,9.814656257629395
1717170251518676357,-8.746563366912596e-07,0.0037797531113028526,3.6628089219448157e-06,-2.037147045135498,-9.793801291380078e-05,9.811346054077148
